time,source,location,id,username,language,favorite_count,retweet_count,followers_count,statuses_count,friends_count,text,remove_user,cleaning,tokenisasi,stopword_removal
10/23/2022 9:51,OkezoneMobile,Jakarta,1.58412e+18,Okezone,in,0,0,1842352,1919680,66,b'alasan anies bertemu jokowi ternyata untuk pamitan: itu adab bawahan ke atasan #lengkapcepatberitanya #beritaterkini #berita #news #beritanasional . https://t.co/c7fa4bnn8t',b'alasan anies bertemu jokowi ternyata untuk pamitan: itu adab bawahan ke atasan #lengkapcepatberitanya #beritaterkini #berita #news #beritanasional . https://t.co/c7fa4bnn8t', alasan anies bertemu jokowi ternyata untuk pamitan itu adab bawahan atasan lengkapcepatberitanya beritaterkini berita news beritanasional ,"['', 'alasan', 'anies', 'bertemu', 'jokowi', 'ternyata', 'untuk', 'pamitan', 'itu', 'adab', 'bawahan', 'atasan', 'lengkapcepatberitanya', 'beritaterkini', 'berita', 'news', 'beritanasional', '']", alasan anies bertemu jokowi pamitan adab bawahan atasan lengkapcepatberitanya beritaterkini berita news beritanasional 
10/23/2022 9:51,Twitter for iPad,Jakarta,1.58412e+18,Aris Wijaksana,in,0,0,55,66,94,"b'peneliti senior ips, alfin sugianto menilai prabowo dan erick merupakan dua tokoh penting dalam kabinet, sehingga jika diduetkan akan membawa visi pembangunan presiden jokowi. mending prabowo https://t.co/zsi6hnhimo dekade08'","b'peneliti senior ips, alfin sugianto menilai prabowo dan erick merupakan dua tokoh penting dalam kabinet, sehingga jika diduetkan akan membawa visi pembangunan presiden jokowi. mending prabowo https://t.co/zsi6hnhimo dekade08'", peneliti senior ips alfin sugianto menilai prabowo dan erick merupakan dua tokoh penting dalam kabinet sehingga jika diduetkan akan membawa visi pembangunan presiden jokowi mending prabowo dekade ,"['', 'peneliti', 'senior', 'ips', 'alfin', 'sugianto', 'menilai', 'prabowo', 'dan', 'erick', 'merupakan', 'dua', 'tokoh', 'penting', 'dalam', 'kabinet', 'sehingga', 'jika', 'diduetkan', 'akan', 'membawa', 'visi', 'pembangunan', 'presiden', 'jokowi', 'mending', 'prabowo', 'dekade', '']", peneliti senior ips alfin sugianto menilai prabowo erick tokoh kabinet diduetkan membawa visi pembangunan presiden jokowi mending prabowo dekade 
10/23/2022 9:51,Twitter for Android,"Istana Rakyat, DKI Jakarta",1.58412e+18,R I - 805,in,0,0,911,20842,69,b'tujuan sebenarnya bnn &amp,b'tujuan sebenarnya bnn &amp, tujuan sebenarnya bnn amp,"['', 'tujuan', 'sebenarnya', 'bnn', 'amp']", tujuan bnn amp
10/23/2022 9:51,Twitter for Android,"DKI Jakarta, Indonesia",1.58412e+18,Bunda CNHYE,in,1,0,7941,35627,5380,b'@jsdeyz_2 @jokowi kita jd benteng buat jokowi perangi mrk',b'  kita jd benteng buat jokowi perangi mrk', kita benteng buat jokowi perangi mrk ,"['', 'kita', 'benteng', 'buat', 'jokowi', 'perangi', 'mrk', '']", benteng jokowi perangi mrk 
10/23/2022 9:51,Twitter for Android,,1.58412e+18,Don Alejandro S,in,0,0,286,2480,118,"b'@dennysiregar7 di dki saja anies memposisikan sebagai oposan ga mw kerjasama dgn pemerintah pusat, bagaimana mau percaya? sdh betul itu anies antitesa jokowi. lah skrng nasdem merengek2 klarifikasi ucapannya. \xf0\x9f\x98\x9c'","b' di dki saja anies memposisikan sebagai oposan ga mw kerjasama dgn pemerintah pusat, bagaimana mau percaya? sdh betul itu anies antitesa jokowi. lah skrng nasdem merengek2 klarifikasi ucapannya. \xf0\x9f\x98\x9c'", dki saja anies memposisikan sebagai oposan kerjasama dgn pemerintah pusat bagaimana mau percaya sdh betul itu anies antitesa jokowi lah skrng nasdem merengek klarifikasi ucapannya ,"['', 'dki', 'saja', 'anies', 'memposisikan', 'sebagai', 'oposan', 'kerjasama', 'dgn', 'pemerintah', 'pusat', 'bagaimana', 'mau', 'percaya', 'sdh', 'betul', 'itu', 'anies', 'antitesa', 'jokowi', 'lah', 'skrng', 'nasdem', 'merengek', 'klarifikasi', 'ucapannya', '']", dki anies memposisikan oposan kerjasama dgn pemerintah pusat percaya sdh anies antitesa jokowi skrng nasdem merengek klarifikasi ucapannya 
10/23/2022 9:51,Twitter for Android,,1.58412e+18,rahman,in,0,0,202,1066,1090,"b'@tinadubie cc @divhumas_polri ,@mohmahfudmd ,pak @jokowi'","b' cc  , ,pak '", pak ,"['', 'pak', '']", 
10/23/2022 9:51,ContentStudio.io,,1.58412e+18,BERITA POLITIK,in,0,0,597,85960,32,"b'sindir jokowi kayak bintang iklan promosi ikn ke investor, politikus demokrat: feni rose ada saingan! https://t.co/wf4fujd7wk'","b'sindir jokowi kayak bintang iklan promosi ikn ke investor, politikus demokrat: feni rose ada saingan! https://t.co/wf4fujd7wk'", sindir jokowi kayak bintang iklan promosi ikn investor politikus demokrat feni rose ada saingan ,"['', 'sindir', 'jokowi', 'kayak', 'bintang', 'iklan', 'promosi', 'ikn', 'investor', 'politikus', 'demokrat', 'feni', 'rose', 'ada', 'saingan', '']", sindir jokowi kayak bintang iklan promosi ikn investor politikus demokrat feni rose saingan 
10/23/2022 9:51,Twitter for Android,Jakarta,1.58412e+18,eonni,in,0,0,1058,30759,651,"b'pak @jokowi, pak luhut @kemenkomarves apa nda ingin telepon siapa gitu di singapur buat ngasih kuliah tambahan buat bang isul biar agak sibuk dikit.\natau mungkin mas @kaesangp masih ada kenalan di singapur. https://t.co/ygm5rgrmr1'","b'pak , pak luhut  apa nda ingin telepon siapa gitu di singapur buat ngasih kuliah tambahan buat bang isul biar agak sibuk dikit.\natau mungkin mas  masih ada kenalan di singapur. https://t.co/ygm5rgrmr1'", pak pak luhut apa nda ingin telepon siapa gitu singapur buat ngasih kuliah tambahan buat bang isul biar agak sibuk dikit natau mungkin mas masih ada kenalan singapur ,"['', 'pak', 'pak', 'luhut', 'apa', 'nda', 'ingin', 'telepon', 'siapa', 'gitu', 'singapur', 'buat', 'ngasih', 'kuliah', 'tambahan', 'buat', 'bang', 'isul', 'biar', 'agak', 'sibuk', 'dikit', 'natau', 'mungkin', 'mas', 'masih', 'ada', 'kenalan', 'singapur', '']", luhut nda telepon gitu singapur ngasih kuliah tambahan bang isul biar sibuk dikit natau mas kenalan singapur 
10/23/2022 9:51,Twitter for Android,,1.58412e+18,tugiyanto,in,0,0,81,4766,145,"b'@khalik_abdulll @fakhruddin_ms @sadewa_39 @donadam68 nggak harus pak jokowi, kan sudah ada penasehat hukum nya'","b'    nggak harus pak jokowi, kan sudah ada penasehat hukum nya'", nggak harus pak jokowi kan sudah ada penasehat hukum nya ,"['', 'nggak', 'harus', 'pak', 'jokowi', 'kan', 'sudah', 'ada', 'penasehat', 'hukum', 'nya', '']", nggak jokowi penasehat hukum nya 
10/23/2022 9:51,IFTTT,"Semarang, Indonesia",1.58412e+18,Jessica Gonzales,in,0,0,149,892,185,b'jokowi mempercepat distribusi blt bbm \n.\n#bltbbmbantumasyarakat\n#bansosbbmringankanrakyat\n#kpmpenyaluranblttepatsasaran\n#sukseskankebijakanpemerintah\n#subsidiberkeadilanuntukmasadepan\n\njawa tengah https://t.co/wxowjmbxf9',b'jokowi mempercepat distribusi blt bbm \n.\n#bltbbmbantumasyarakat\n#bansosbbmringankanrakyat\n#kpmpenyaluranblttepatsasaran\n#sukseskankebijakanpemerintah\n#subsidiberkeadilanuntukmasadepan\n\njawa tengah https://t.co/wxowjmbxf9', jokowi mempercepat distribusi blt bbm bltbbmbantumasyarakat bansosbbmringankanrakyat kpmpenyaluranblttepatsasaran sukseskankebijakanpemerintah subsidiberkeadilanuntukmasadepan njawa tengah ,"['', 'jokowi', 'mempercepat', 'distribusi', 'blt', 'bbm', 'bltbbmbantumasyarakat', 'bansosbbmringankanrakyat', 'kpmpenyaluranblttepatsasaran', 'sukseskankebijakanpemerintah', 'subsidiberkeadilanuntukmasadepan', 'njawa', 'tengah', '']", jokowi mempercepat distribusi blt bbm bltbbmbantumasyarakat bansosbbmringankanrakyat kpmpenyaluranblttepatsasaran sukseskankebijakanpemerintah subsidiberkeadilanuntukmasadepan njawa 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,b'jokowi membangun dki jakarta dan membangun neger #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/nx8g1oyv3y',b'jokowi membangun dki jakarta dan membangun neger #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/nx8g1oyv3y', jokowi membangun dki jakarta dan membangun neger jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'jokowi', 'membangun', 'dki', 'jakarta', 'dan', 'membangun', 'neger', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", jokowi membangun dki jakarta membangun neger jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,b'sudah banyak kerja nyata jokowi dan terbukti berhasil di dki jakarta dan diseluruh indonesia #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/lzd1ndrsem',b'sudah banyak kerja nyata jokowi dan terbukti berhasil di dki jakarta dan diseluruh indonesia #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/lzd1ndrsem', sudah banyak kerja nyata jokowi dan terbukti berhasil dki jakarta dan diseluruh indonesia jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'sudah', 'banyak', 'kerja', 'nyata', 'jokowi', 'dan', 'terbukti', 'berhasil', 'dki', 'jakarta', 'dan', 'diseluruh', 'indonesia', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", kerja nyata jokowi terbukti berhasil dki jakarta diseluruh indonesia jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,"b'era jokowi produksi beras naik 2,29%, ketahanan pangan luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/snp9aa5sse'","b'era jokowi produksi beras naik 2,29%, ketahanan pangan luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/snp9aa5sse'", era jokowi produksi beras naik ketahanan pangan luar biasa dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'era', 'jokowi', 'produksi', 'beras', 'naik', 'ketahanan', 'pangan', 'luar', 'biasa', 'dki', 'jakarta', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", era jokowi produksi beras ketahanan pangan dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,Jawapos.com auto tweet,Jakarta,1.58412e+18,Jawa Pos,in,1,1,500515,1023668,266,"b'jokowi ogah peluk surya paloh, pdip: nggak usah jadi isu politik https://t.co/lbmpbvondv'","b'jokowi ogah peluk surya paloh, pdip: nggak usah jadi isu politik https://t.co/lbmpbvondv'", jokowi ogah peluk surya paloh pdip nggak usah jadi isu politik ,"['', 'jokowi', 'ogah', 'peluk', 'surya', 'paloh', 'pdip', 'nggak', 'usah', 'jadi', 'isu', 'politik', '']", jokowi ogah peluk surya paloh pdip nggak isu politik 
10/23/2022 9:51,Twitter for Mac,Tangerang,1.58412e+18,Anggita Syaidatul,in,0,0,56,68,99,b'menteri pertahanan prabowo subianto-menteri bumn erick thohir memiliki kecocokan berduet pada pilpres 2024. mending prabowo https://t.co/fttavleezo dekade08',b'menteri pertahanan prabowo subianto-menteri bumn erick thohir memiliki kecocokan berduet pada pilpres 2024. mending prabowo https://t.co/fttavleezo dekade08', menteri pertahanan prabowo subianto menteri bumn erick thohir memiliki kecocokan berduet pada pilpres mending prabowo dekade ,"['', 'menteri', 'pertahanan', 'prabowo', 'subianto', 'menteri', 'bumn', 'erick', 'thohir', 'memiliki', 'kecocokan', 'berduet', 'pada', 'pilpres', 'mending', 'prabowo', 'dekade', '']", menteri pertahanan prabowo subianto menteri bumn erick thohir memiliki kecocokan berduet pilpres mending prabowo dekade 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,"b'nercara perdagangan surplus 29 bulan, luar biasa kinerjanya jokowi ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/bxmfzepatl'","b'nercara perdagangan surplus 29 bulan, luar biasa kinerjanya jokowi ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/bxmfzepatl'", nercara perdagangan surplus bulan luar biasa kinerjanya jokowi dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'nercara', 'perdagangan', 'surplus', 'bulan', 'luar', 'biasa', 'kinerjanya', 'jokowi', 'dki', 'jakarta', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", nercara perdagangan surplus kinerjanya jokowi dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,b'pembangunan infrastruktur sangat berhasil di era jokowi ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/ztpmbfznrs',b'pembangunan infrastruktur sangat berhasil di era jokowi ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/ztpmbfznrs', pembangunan infrastruktur sangat berhasil era jokowi dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'pembangunan', 'infrastruktur', 'sangat', 'berhasil', 'era', 'jokowi', 'dki', 'jakarta', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", pembangunan infrastruktur berhasil era jokowi dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,IFTTT,"Semarang, Indonesia",1.58412e+18,Jessica Gonzales,in,0,0,149,892,185,b'alhamdulillah pak jokowi akan tambah nominal blt bbm jika apbn meninggkat \n.\n#bltbbmbantumasyarakat\n#bansosbbmringankanrakyat\n#kpmpenyaluranblttepatsasaran\n#sukseskankebijakanpemerintah\n#subsidiberkeadilanuntukmasadepan\n\njawa tengah https://t.co/ojvcnrzfpi',b'alhamdulillah pak jokowi akan tambah nominal blt bbm jika apbn meninggkat \n.\n#bltbbmbantumasyarakat\n#bansosbbmringankanrakyat\n#kpmpenyaluranblttepatsasaran\n#sukseskankebijakanpemerintah\n#subsidiberkeadilanuntukmasadepan\n\njawa tengah https://t.co/ojvcnrzfpi', alhamdulillah pak jokowi akan tambah nominal blt bbm jika apbn meninggkat bltbbmbantumasyarakat bansosbbmringankanrakyat kpmpenyaluranblttepatsasaran sukseskankebijakanpemerintah subsidiberkeadilanuntukmasadepan njawa tengah ,"['', 'alhamdulillah', 'pak', 'jokowi', 'akan', 'tambah', 'nominal', 'blt', 'bbm', 'jika', 'apbn', 'meninggkat', 'bltbbmbantumasyarakat', 'bansosbbmringankanrakyat', 'kpmpenyaluranblttepatsasaran', 'sukseskankebijakanpemerintah', 'subsidiberkeadilanuntukmasadepan', 'njawa', 'tengah', '']", alhamdulillah jokowi nominal blt bbm apbn meninggkat bltbbmbantumasyarakat bansosbbmringankanrakyat kpmpenyaluranblttepatsasaran sukseskankebijakanpemerintah subsidiberkeadilanuntukmasadepan njawa 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,b'era jokowi pembangunan sangat terintegrasi dan luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/yvktlagvpa',b'era jokowi pembangunan sangat terintegrasi dan luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/yvktlagvpa', era jokowi pembangunan sangat terintegrasi dan luar biasa dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'era', 'jokowi', 'pembangunan', 'sangat', 'terintegrasi', 'dan', 'luar', 'biasa', 'dki', 'jakarta', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", era jokowi pembangunan terintegrasi dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,Twitter for Android,"Kota Mataram, NTeBa",1.58412e+18,Zacki,in,0,0,259,3040,317,b'@sudiyanto204573 @andisinulingga @jokowi @sbyudhoyono negarawan sejati ya om\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd https://t.co/95feqqdy2o',b'    negarawan sejati ya om\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd https://t.co/95feqqdy2o', negarawan sejati xbd ,"['', 'negarawan', 'sejati', 'xbd', '']", negarawan sejati xbd 
10/23/2022 9:51,Twitter for iPhone,Balikpapan - Samarinda,1.58412e+18,ðŸ‡²ðŸ‡¨Anak KampoengðŸ‡®ðŸ‡©,in,0,0,3570,25112,3506,b'@wagimandeep212_ @yaqutcqoumas @erickthohir @jokowi kalimat terakhir kode keras yg paling saya suka\xf0\x9f\x98\x81\xf0\x9f\x91\x8d',b'    kalimat terakhir kode keras yg paling saya suka\xf0\x9f\x98\x81\xf0\x9f\x91\x8d', kalimat terakhir kode keras paling saya suka ,"['', 'kalimat', 'terakhir', 'kode', 'keras', 'paling', 'saya', 'suka', '']", kalimat kode keras suka 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,"b'jokowi terus bangun infrastruktur digital secara merata, luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/fgistilyw9'","b'jokowi terus bangun infrastruktur digital secara merata, luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/fgistilyw9'", jokowi terus bangun infrastruktur digital secara merata luar biasa dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'jokowi', 'terus', 'bangun', 'infrastruktur', 'digital', 'secara', 'merata', 'luar', 'biasa', 'dki', 'jakarta', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", jokowi bangun infrastruktur digital merata dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,b'jokowi juga berhasil melakukan pembangunan di papua ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/cydo85vxrr',b'jokowi juga berhasil melakukan pembangunan di papua ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/cydo85vxrr', jokowi juga berhasil melakukan pembangunan papua dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'jokowi', 'juga', 'berhasil', 'melakukan', 'pembangunan', 'papua', 'dki', 'jakarta', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", jokowi berhasil pembangunan papua dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,"b'jokowi promosikan kekayaan rempah khas nusantara, semakin dikenal ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/089xodcneb'","b'jokowi promosikan kekayaan rempah khas nusantara, semakin dikenal ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/089xodcneb'", jokowi promosikan kekayaan rempah khas nusantara semakin dikenal dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'jokowi', 'promosikan', 'kekayaan', 'rempah', 'khas', 'nusantara', 'semakin', 'dikenal', 'dki', 'jakarta', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", jokowi promosikan kekayaan rempah khas nusantara dikenal dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,b'jokowi percepat pengembangan dan pemanfaatan fitofarmaka. luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/jdisxssn2n',b'jokowi percepat pengembangan dan pemanfaatan fitofarmaka. luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/jdisxssn2n', jokowi percepat pengembangan dan pemanfaatan fitofarmaka luar biasa dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'jokowi', 'percepat', 'pengembangan', 'dan', 'pemanfaatan', 'fitofarmaka', 'luar', 'biasa', 'dki', 'jakarta', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", jokowi percepat pengembangan pemanfaatan fitofarmaka dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
10/23/2022 9:51,Twitter Web App,"DKI Jakarta, Indonesia",1.58412e+18,Salsa,in,1,0,93,628,81,b'jokowi juga berhasil lakukan transformasi ekonomi yang luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/6xh3atmaea',b'jokowi juga berhasil lakukan transformasi ekonomi yang luar biasa ~ dki jakarta #jokowipresidenku #pembangunanuntukrakyat #presidenjokowihebat #jokowimembangunnegeri #jokowimajubersamaindonesia #nkrimajubersamajokowi https://t.co/6xh3atmaea', jokowi juga berhasil lakukan transformasi ekonomi yang luar biasa dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi ,"['', 'jokowi', 'juga', 'berhasil', 'lakukan', 'transformasi', 'ekonomi', 'yang', 'luar', 'biasa', 'dki', 'jakarta', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'nkrimajubersamajokowi', '']", jokowi berhasil lakukan transformasi ekonomi dki jakarta jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia nkrimajubersamajokowi 
